Id,subproject,phs_id,project_num,radx_id,tier
hsa-miR-4796-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-584-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-490-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3150b-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-485-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-23a-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1179,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4714-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-497-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-8054,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-331-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4445-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6720-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-664a-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5004-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3681-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7974,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4746-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4728-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-623,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-8084,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-497-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-126-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-613,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3147,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6802-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-628-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5009-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-101-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-541-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-2110,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-8079,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-202-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4274,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3977,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-193b-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-296-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4510,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4694-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548f-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-let-7b-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_017936/gb/DQ594740/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6084,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-574-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4726-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6752-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-619-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_001101/gb/DQ571419/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4520-2-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_004307/gb/DQ575881/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1537-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548ad-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4774-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_015249/gb/DQ590830/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6778-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3664-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4705,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-215-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6874-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4666a-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4715-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4704-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6757-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5093,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548at-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-509-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-147b,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548d-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-499a-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-942-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4753-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1295b-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4732-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1284,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7152-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4711-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6072,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6854-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4772-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-449c-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1251-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-363-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-181b-2-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4756-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-625-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-135a-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3942-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4690-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4450,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6839-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-2467-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1260a,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7976,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1225-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3618,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6884-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3177-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3674,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4712-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-8056,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-34b-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4663,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-103a-2-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3919,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4771,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6843-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-550a-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6864-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-592,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6836-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5586-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1250-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1253,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4496,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3130-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-148a-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-8089,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-100-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4531,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-711,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-144-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4301,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6754-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-130a-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1256,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1468-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6832-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6778-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1908-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3974,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-663a,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-323a-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4733-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3124-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4286,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1225-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-2054,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-450a-2-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-93-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-412-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4275,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6850-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_017033/gb/DQ593538/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-127-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-552-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-190b,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5700,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4259,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1469,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548as-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4704-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6844,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-759,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-507,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3923,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548ap-5p/548j-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-130b-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-26a-1-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3154,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4696,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4256,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6847-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7-1-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6838-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-129-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-502-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-378j,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-8088,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-584-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-34c-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6505-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3606-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-154-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3978,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4713-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6774-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-198,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3187-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-134-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6831-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1322,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-122-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-651-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4716-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4742-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-181a-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3163,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3192-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6878-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3925-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4765,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-31-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6758-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5002-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1277-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4540,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-380-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3617-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7856-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3155a,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4538,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-422a,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3135b,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4533,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7515,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3944-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1298-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4753-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4792,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6082,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-486-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-24-2-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-193b-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4714-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-30b-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-324-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1915-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-638,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_020498/gb/DQ598180/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-147a,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6866-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1910-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3606-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1206,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3689b-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-5092,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-376a-2-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-153-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-513b-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-133a-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4773,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6780a-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4682,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6760-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6792-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-7161-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6877-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-125a-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-3164,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6716-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1306-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-4441,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6769b-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-502-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-6886-5p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-548az-3p,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa-miR-1282,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
hsa_piR_016735/gb/DQ593039/Homo,PreVAIL kIds,phs002549.v1.p1,1R61HD105610-01,rad_023_610-01,tier3
